# corpus-commit=4bede39696ec864da04073a5fcbb1638968055f2 date=2026-08-24
MATCH	./books/perl6-at-a-glance/uni8.pl
MATCH	./books/perl6-at-a-glance/uni9.pl
MATCH	./books/perl6-at-a-glance/var17.pl
MATCH	./books/perl6-at-a-glance/whatever1.pl
MATCH	./books/perl6-at-a-glance/whatever12.pl
MATCH	./books/perl6-at-a-glance/whatever2.pl
MATCH	./books/perl6-at-a-glance/whatever3.pl
MATCH	./books/perl6-at-a-glance/whatever4.pl
MATCH	./books/perl6-at-a-glance/whatever5.pl
MATCH	./books/perl6-at-a-glance/whatever6.pl
MATCH	./books/perl6-at-a-glance/whatever7.pl
MATCH	./books/perl6-at-a-glance/whatever8.pl
MATCH	./books/perl6-at-a-glance/whatever9.pl
MATCH	./books/perl6-calendar-2019/01-jan-factorial.raku
MATCH	./books/perl6-calendar-2019/02-feb-2019th-prime.raku
MATCH	./books/perl6-calendar-2019/03-mar-circle-area.raku
MATCH	./books/perl6-calendar-2019/04-apr-sleep-sort.raku
MATCH	./books/perl6-calendar-2019/05-may-digit-sum.raku
MATCH	./books/perl6-calendar-2019/07-jul-exact-zero.raku
MATCH	./books/perl6-calendar-2019/09-sep-increment-array.raku
DIFF-OUT	./books/perl6-calendar-2019/10-oct-todays-date.raku
MATCH	./books/perl6-calendar-2019/11-nov-product-table.raku
MATCH	./books/perl6-calendar-2019/12-dec-winter-test.raku
MATCH	./books/raku-one-liners/01-print-current-user.sh
MATCH	./books/raku-one-liners/02-sum-values-in-a-row.sh
MATCH	./books/raku-one-liners/03a-reverse-each-line.sh
MATCH	./books/raku-one-liners/03b-reverse-each-line.sh
MATCH	./books/raku-one-liners/04-double-space-a-file.sh
MATCH	./books/raku-one-liners/05a-remove-all-blank-lines.sh
MATCH	./books/raku-one-liners/05b-remove-all-blank-lines.sh
MATCH	./books/raku-one-liners/06-number-all-lines.sh
MATCH	./books/raku-one-liners/07-convert-text-to-uppercase.sh
MATCH	./books/raku-one-liners/08-strip-whitespace.sh
MATCH	./books/raku-one-liners/09-print-first-line.sh
MATCH	./books/raku-one-liners/10-print-first-10-lines.sh
MATCH	./books/raku-one-liners/11-read-argfiles.raku
MATCH	./books/raku-one-liners/12-renaming-files.raku
MATCH	./books/raku-one-liners/13a-merge-files-horizontally.raku
MATCH	./books/raku-one-liners/13b-merge-files-horizontally.raku
MATCH	./books/raku-one-liners/14a-reversing-a-file.raku
MATCH	./books/raku-one-liners/14b-reversing-a-file.raku
MATCH	./books/raku-one-liners/14c-reversing-a-file.raku
MATCH	./books/raku-one-liners/15-show-line-separators.raku
MATCH	./books/raku-one-liners/16a-reverse-without-chomp.raku
MATCH	./books/raku-one-liners/16b-reverse-custom-nl-in.raku
MATCH	./books/raku-one-liners/17a-multiples-of-3-and-5.raku
MATCH	./books/raku-one-liners/17b-multiples-of-3-and-5.raku
MATCH	./books/raku-one-liners/17c-multiples-of-3-and-5.raku
DIFF-OUT	./books/raku-one-liners/18b-random-integers-seeded.sh
MATCH	./books/raku-one-liners/19-big-number-power.sh
MATCH	./books/raku-one-liners/20a-largest-palindromic-product.raku
MATCH	./books/raku-one-liners/20b-largest-palindromic-product.raku
MATCH	./books/raku-one-liners/21-even-fibonacci-sum.raku
MATCH	./books/raku-one-liners/22-fibonacci-1000-digits-index.raku
MATCH	./books/raku-one-liners/23a-distance-complex-plane.raku
MATCH	./books/raku-one-liners/23b-distance-pythagoras.raku
MATCH	./books/raku-one-liners/24-10001st-prime.raku
MATCH	./books/raku-one-liners/25a-pi-draft.raku
MATCH	./books/raku-one-liners/25b-pi-with-map.raku
MATCH	./books/raku-one-liners/25c-pi-rat-sequence.raku
MATCH	./books/raku-one-liners/25d-pi-two-sequences.raku
MATCH	./books/raku-one-liners/26a-column-totals.raku
MATCH	./books/raku-one-liners/26b-column-totals-skip-first.raku
MATCH	./books/raku-one-liners/27a-sum-of-factorials-of-digits.raku
MATCH	./books/raku-one-liners/27b-sum-of-factorials-of-digits.raku
MATCH	./books/raku-one-liners/28-42-via-the-cubes.sh
MATCH	./books/raku-one-liners/29b-password-character-set.raku
MATCH	./books/raku-one-liners/30a-circle-area-unicode.raku
MATCH	./books/raku-one-liners/30b-circle-area-ascii.raku
DIFF-OUT	./books/raku-one-liners/31a-date-today.raku
DIFF-OUT	./books/raku-one-liners/31b-date-today.raku
DIFF-OUT	./books/raku-one-liners/32-custom-date-formatter.raku
MATCH	./books/raku-one-liners/33a-count-sundays.raku
MATCH	./books/raku-one-liners/33b-count-sundays.raku
MATCH	./books/raku-one-liners/33c-count-sundays.raku
MATCH	./books/raku-one-liners/34a-count-sundays-gather.raku
